sent	label
~587^~776^~803v80^167^~484	1
345v828^364v222v131^~832^932^369	1
~290^~626^286^258^601v148^~474^~88^~984^366	0
142^~785^319^51v~727^~106^~537^965^~94	0
414^51^~950^~158^295	0
636^~984v518^787^~854^~326^~915	0
304^~445v518^714v~175^812^78^659^844v~403^~671	1
~810^815^~348v~154^~140^854v~327v114^457^264^83^293v~560^850^847	1
608^347^703v~489^~463^2^~459v283^286^75v~8^~293^~671^640^123v868^~876^~97^928	0
125^~741^~743^~726v~48^888^~746^737	1
225	1
773^~843^741v~326^~885^64^157v~632^~512^295^~17v928^~204	1
809^~314^779	0
~878^315v838v339^215v~913^758^~670^~54v877^933	0
~73^~27^407^~205^~310v358^~624^705^~341^210v876v554^~38^~324^~432v~902	1
~119^~184^833v870^~894^~168	0
~182^111^~925v~67^511v568^352^180^~700v~131^372^779^835^~692	1
~29^770^805v696^100^663^956	1
929^677^657^~193v330^~521^336	0
981^~685^223^51v368^575^502^~350	0
~839^569v637^216^781	1
288^303^512v676	1
729^~169^258^959^37v~275^888^~675^857^363v47v~19	1
929^871^300^644^~448v628^~87^~301^~251v~5^~218^125v~871^710^~93^~102^~557v37^984^~954^~120^~816	0
~87^~678^240	0
902^591v~743^~822^574^~765^657v~688^~717^~683v277^~270^~214^769	0
~189^~928^~894^54v~682^968^~680v~144	1
318v141v775^484^689^515	1
131^790v~762^~482^716^~116^710	0
~272^~346	0
~478^320^~201^~92^499v911v268^~762^230^196^515v~699^~212^91v~808^~288	1
668^~523^~101^235^278v829^~608v~366^164^~237	0
440v96^~479v47	1
329	0
527v~703v850^245^~61^~830^~874	0
~299^945^~976^~465v515^~345^~602^~194^~886v886^933^776^~11^365v270v~554^~437	0
509^~579^123^177v901^~38v~790^137	1
~668	0
429^~830^423^~584^~696v288^~89^~26^407v363^672^~214v67^~651^~803v~665^933^69^~529	0
~937^329^288	0
~899^~111^707v620^832^559	0
~614^238v646^~207^~970^783^~822v~899^693v953^165^~203^~879^997v321^~289^~330	1
824^~344^~710^940	0
841	1
217^806^~198^341v~809^86^830^~647v~344^226v~650^~244	0
~176^102^~205^635v~140v707^~458^282^175^~116	1
~712^162^211	0
396^365^883^~329v~608^157^567v673^~729v~977^813^368^719^117	0
922^~388^~186	0
513^~120^411	0
130^~320^~654^~873^280v175^340^823v~838^~944^598^~127v~761^~320^711^146	0
~245^~563^58^~815^~671v~134^~173^342^~637v~281^~899v~134^~433^320^899^~84	0
~175	1
882^~862^~510^~269^~872v~578^658^689^~533v118^957^~665v466v454^201^439^428	1
~871^~908v594v812^479v~620^~615^359^~764v~74	1
417^~811^~289v463^~467^~200^~698v639^452v~870^755^386	0
~332^~538v~732^~657	1
~955^791^973^712v716^104^582^877v~996v~76v900^~242^~104	0
~877^~172^748^~227v~36^320v163^805^408^~355	1
~735^621^~759^~230v285^574^~240^~327^~102v~892^~94	1
~483^367	0
615^~422v~659^965v~197^994^~421^~996v~131^~144^~365^~926^534v693^15^~681^286^692	1
941^1^~234^63v~808^~383^431^6^971	0
~998^843^~904^~926v~722^453^127v966^950^~609v527^580^804	1
605^201^~896^33^~960v~60^819^84^~74	0
~808^~606^142v~871^~401^~834^~221^~858v832^345v783^~404^~902^295^26	1
~453^385^~518v671^~147^194v~356^~925^391^843^924v~94	1
929^667^611^761^~979	0
388^905	0
209^~669^543^422^163v122^~777v131^878^~253^142^240	1
~676^~595^559^~663^276v815^~405^~354v~305^168^529^~271^598v~789^238^~836^61v463^270^~230	0
93^~9^646^458v~109^787^~141^~65v831^~301^~38v518^914^451v967	1
~41^~396^~631^2v209^881^~870^~673^~947v~707v~230^350^~433	0
991^767^~781v~762^~169v~285^309^983^873v~523^249	0
~444^~773v519v734^~296v411^~671^~460^~693^~55	1
~575v474	1
53^~312^232^706^~145v~5^~91^169v~93^863^209^~644^~917	1
213v~179^~268^982^~581^244	0
~317	0
821^~620v786^660^~536^~214v737^809v~56	1
~202^788^~213^~585v905^334^~949^~841^55v523^458^826v~602^~780^~302^911^~612v~468^~281^~624^53	1
152^798^183^384^~721v~186v~496v~880^31^~489^614	1
~422^~995^~308v124^~968^~258^~399	0
~398v868^~41^863^199^424v~524v600^731v~878^908^601	1
916^475^11^521v~136^468v~846^~353^~196^~456v275^~484^942^995v~76^~579^154^~175	1
~45^86v512	0
250^~997^700^508^~845	1
~256v~827^741^941v~445	1
~623v571v~270	1
~470v~1^~590^711^175v~134v~371^935	0
~545^833^877v~711v~40v66	1
156^~599v960^794^398v177^393^~64^~146^~979v467v651	0
~189^~243^281v~673^~114^~785^~245v~146^88^~3^~978	0
~566^363^591^863^577	0
~670^372^901v556^43^~520^~638v203^267	1
942^~20v~651^~973^982^~788v152^307^373v180^~929v~448	1
~965v404^483^545^~697^~871v~343^978^906^170^710v~839v~326^349^~680^~779	1
~974^677^426v~94^625	1
309^323^~951v~723v~123^471^898^955v965^~345^534^721^555v972^~425	1
~940^~57^382	0
~732v710^~558^~816v314^891^849^~93^73v~795^106v~190	1
83^883v~209^727	0
676^~528^24	0
~856^~62v554^~348^830v~242^718v~321v527^~691^~625^~789	1
193^~221v~481^338^~300^597v~124^42^~613^~583v891	1
~694^~646^886^~549^~924v~369^~159^817^980^~245	0
~806^305^627^~878v~442	0
~562^481^~313^617v~446^~328^~257^607^435v~555^~488^278^~33v~503	0
~914^~354v~979^~275^828v~331^~920^568^841	0
~321^~547^~799^692v345^163^~435^940v385^598^940^495v580^510^~910^207	0
991^661v~362^~186^686^173	0
~370^273^~846^~635v~591^596^~849^~536v~823^~419^407	0
718^~422^~772^~580v844^~173^~146^~857	0
580^852v~755^631	1
725v64v~361^826^~3^~745^~82	1
522^312v562^~345^470v924^470^743v157^~240^~424^~600^547	1
68^~938v386^624^867v608^~921^~226^869v~909^~169v~295^~831^114^70^~956	1
~16^352^7v~870^808^169^~850v~33^~610^~889^~636	0
903^~898^~919^~518^350v~495^~212^~313	1
~895^~866	0
~403^382v962v~216^~293^833v~122^848^~360^~190v~15^567^564^~583	1
~954^636^~518^~893^~914v209^~610^797v~613^~285^~478^580	0
680v12^609	0
569v775^~809^1v660v370^~789^~93^~818^~124	1
53^668^~530^65v659^~436^157^9^~743	1
452^877^382v601^~471^50^914^6v916^224^~275^660	0
699^~712^~535^~295^~584	0
~144^492^~693v733^~393v873^~442	1
434^~36^~518v561^790^762v~160^~89v162^723^157^893^~944v~246^~207	1
~626^~515v~833^~309^813^~334v257	0
920v842^729^595^~829	0
~232^997v~709^~483^32^~158v~20^~555^208v967v433^~151^43^206	1
131^~633	1
~672^80^910v~566^845^~973^~749^~441	1
~911v~862	0
~812^260v~658v~101^~685^954^~618^577	0
~926v540	1
~193^~738^~119^130^586	0
~578^513^701^406v~190v175^989^~128^180	0
446^~363^~206^940^96v57^369^697^69^~324v154	0
~977^~430^~449^~146v~685^~357	0
247^~874^~511v812^~207^~823^~618v~803v~283^872^~875^~45	1
86^142v816v~757^~144^~257	1
~107^~972v~329^~436	1
~429^~642v350^27^~827^~152v354^621^~280^~710	1
566v808^~994^~794^~630	0
471^662v~854v950^759^~748^~393^~88v783^175^~163^~466^~330	1
953^~939^700v88^~753	1
691^189v390^~385v~540^190^565^~602v~643^740v~409^93	0
266^566^417^520v423^504^422v207^~266^162^41v589^71^~556v~332^27	0
929v229^361^17^879^~329v~943^~458^~590v793^~167v~767	1
~527^651^~92^~509v~671	0
685^~835^~965^~194v~498^213v~849^707^~369v271^~485^~724v~915^210^562^~787	0
716^918^~157^~832v259^~412^~636v118^~918^788v~713^37^~9^103^~770v~356^~797^31	1
~441^36^~598^138	0
904^548v~993^705^~198v~289^604v~191^116	1
~409^606^219v542^972^168^~36v~755^~493^~150^708^~304v~180^233	0
356	1
~736^~434v410^523^707	1
~333^794^70^~766^~494v869^785v310v966	1
~195v~354v~978^480^873v~588^512^177^~465v929^~577^774^183^~170	0
~858^54^~568^499^~673	0
~739^514^233v~656^~439^416v~238^~471v~614^551v~656^~514^~396^~835^~88	1
~444^921^~222^~289v~880^~269^~917	0
~865v703	1
807^160^~878v591^~209^~838v197^595^~242^398v770	1
224^~167^~223^918v~403^7v315v587^630	0
~287^~395^~268^627^~18v82^~574^~905	1
~417^12^392^~528v51v942^~30^~586^554v999^612^315^~604^~499v785^460^~836^~146^~581	1
209^663^~464v~278^~951^~474	0
~354^~372^547	0
~660^~340v398^~381^~180^~972v135^~604v~671^841^234^61v849^~194^502	0
~283^~899^815^~766v~631^367^~100^~402^~173v~568^~866^~56^~971^579v536^~693	0
~493^434^~549^765^~842v~554^~861^~766^685^606v93^~100^41^479^856	0
~140^538^617v928^330^421^~777^~746	0
~298^791v835^215^378	0
~193^~435^~44	0
854^78^~635^~812v402^~149	1
~730^~720^~361v87^124^~901v337^~315^167	0
~278^~545^396^~507^48v~871^~594^~88^989v909^393^975^~119	0
39^613^~1^524^~78v~790^215v~389^397v~936^362^66^~413	1
761^672^162^~374v442^745^~715^~77^~285v805^227^~65v149^22v798^359^907^~663	0
~911^~739^~822v~953v~706^62^~870v~769v550^966^904^~576	0
538^762^~449^~808v229^~482^~949^784^808v966^826^~586^~780^~503v226^908^556^~503	1
~384^562^457^164^~560v37^~768^592^~525^946v989v449^~198^~12^~331	1
~441^~535^~670^~541^458v188v922^~705^860^~724^679v~601^~237^~603^955^~655v~581^636	1
~738^~839	1
~765^~537^77v506^235v~973	1
228^391^~128^117v788v~6v733^~813^~73	1
586^111^415^712^819v~977^~5v~13^~384^~60v~530^~114^~962^787^335	0
~38^~632^~761^518^394v513^939^751^~158^~909v601v~72^~734v217^253^~319^~136^770	0
674^~307^420v~213^~456^707	0
120^~340^925^991v407^714^~39	0
982^~30^~459^226^550v~77^363v~240^~972^~805^~190^~800v583	1
528v540^87	1
491^~848^370^~747v972^~88^791v~749^~324^417v465^~443	1
137^~498v~801^610^857^~633	1
368v267^~145^605^~640^~647v349v493^470^~674	1
966^654v621v186^~487^384^~509v~145v~189^~863^875^937	1
~588^~284v949^583^~390v96^~461^~621v294	1
869^~941^~716^105^858v305^~50v~182^~514	0
440^~418^~915^590^896	0
611^646^690^895^~254v~443^839^659^604	0
581^~211v142^621^~380^~298^776	0
967^163^933^982v205^451^321^180^~5	0
~384^~359^~996^285v~488^239^~538v53^~192^243^147^~944v~515^864v999^209^~981^809^1000	0
167^375^~477^~906v250v182^922^213^212v~618^~561^162v271^266^~191^~206	1
257^896^240	0
~317^~357	0
365^~958v904^~455v319^435^848	0
695^~898^~862	0
783^926^969^970^~376	0
957^330^~302	0
~717v850^525v~583^~802^~439^~97v~9^511^~815^~911v865^~27^171^~938	1
~584^218^196^~468	0
297^833^~340v~8^~255^180v625^~778^~809^804	0
701^~877^724^~422v387^~280^460^277v121^~449^~285^~549^75	0
~128^5^606^~918^~669v636v~497^616^~352^~12	0
~500^~840^~723^177^304v753^488	0
~365^689v~589^~194^~459^~152v295^~529^~324	1
681^~328^538^~764^~41	0
~344^132^604v~239^~968^966^~890^293	0
~284^~276^550^848^693	0
305^~318^~926^~562v~611v~724^110^~963^~574	1
~181^273	0
~158^367^196^34v365^938^191v539^~915^~972^735^~7v887^~293^990^~852^~3	0
222^47v573^298^616^~893	0
331^708v482^~872^~958^559v~941^150^907v857	1
~889^~896^42^~668^~562v~5v~370^~991^335^~479^932v~312^~779^445^~12^392	0
~662v~679^577^962v700^19^~500^671^~514v939	1
528^~423^559v~286^840	0
490^357^726^~33^~137	0
~561v~53^738v~774^257^247^~897^~423v~287^721^235^880^~815	0
150^~852^84v~782^232^545^456^~233	1
822^531^701^262^~637v~621	1
80^558^955^790	0
~58^~740v668^213^~217^~9v~534^~756^323^~861	0
~175^902^~158^~982v529^~973^962^~28	0
846^~350v~243v~159v~699^201^~354^582v~142	1
512^755^441^~838^~910v940^374^~244^600^~240	0
~974^~121v~249^~758^~695^~742v518^879^692^~928v893^~991^~929^191	0
993^336^726^832^532v854^441^798^~619v~461^~259^782^~744	0
~850^~345	0
79	1
420^~167	0
~761^754^~914^781v562	0
~910v548	1
~907v225^~341v855^~941^~265^938v624^~533^~246^859^697	1
~744v~261^~299^~654^~381^~211v~306^949^~785^~229v845^183^4^~276^630v~442	0
~632^~601^~762^900v~280^200v~804^526v~694v882^458^~814	1
~20v~137^443^108^605^~452v542^372v986^992v~971^9^243^901	1
371v~822v631v~425^290^~77v438^225^~600	1
524^377^~914^~251v531^670^610v411^~917^~578^621v929^~835^~147^~792^360v~146^~958	0
~768^~531^730^724v~376^296^~334v~568^981^~540^~136	1
587v~782^787	1
937v~250v788^93^~332^717^830v~229^197^~994v~405^983^601^407	0
~417	1
748^~893^~531^988^905v215^~488v~991^~636^972	1
969^~711^~237^~515v582^775^~773v~37^151^~199v975v~958^493^~473^~798	1
~739	0
~445v740^381v827^358	1
851^~530^186^217v~256^739^~613^642^~780v793^~216^~222v679^443^780^~759	1
809^~563v77^~427v604v~89^~400^~857v576^939^817	1
~279^184^~738^933v~880^341^375v~403^948^419^373^~192v~229^~638^~990^477^~310	0
669v~644v~645^711^333	1
951^~231v~168^~838^61^~522^404v~538^~698v430^832^~365^757^579	0
132^735^899^~451^498v573^~395^~616^~377v~14^~929^224^~189^359v653^501^~718v~26^306^416^446	0
~242^248^198^400^~222v~772^122^~288^561^~511v846^520^911^~371^~306v281^~202	1
262^~608^239^144	0
~982^~606^~778^~302^~513v266^~630^502^~682v187^917^~950	0
970^~638^516^37^506v666^~803^159^~962^990v~954^~996^~120v760^~664^644v~111^~899^413^~345	0
576^~302v~741v706^836^~624^795^~321	0
55v717^291	1
~768^693^~345^~422v~326	1
192^671^~336^970^735v~363^166^98v~784^~776^~165^881^589v706	0
270^292^747^~661v~762^~26^552^~870^~290	0
~898^~609^144^736^~480v~379^~296^~664^95	0
~216v122^~972^~941v270v~11^~495^436^787^599	0
~803^570^893^~30v781^435^51^199^62	0
~209^~456^295^~946^248v236^~10^814v~935^841v~531^566v837^169^~605	1
591^~428^~729v413^~927^942^~309v~709^~172^382^~638v309	1
742^~739^~555v11^808^83v~430^849^~105	1
185^~6^~691^770^~474v~174^~817v170^491^120^631^~984v933^737^~700v167^711^~789^295	0
107^331v~859^~216v~680^202^~896^~222^118v561^402^~387^~764^588v~15^~483	1
621v899v630^~961^~475^~337v~224^~525^425	0
248^~433^~409^~264v388^~555v258^~342^~593^~862^~695	0
~843	1
~672	1
~553v443v652^~503^602^~679^~930v32	1
18^384^~400^~235v~793^489^922	1
~624^~38	1
~969v~42v~938^580	0
~221^~904^~617^217^270v~821^~450^320v649^258^501^503v~252^630^~710^~447	0
115^~386^344^323	0
286^345v~348^~367^115^~769	1
~621^670^~943v~485^~452^743^~286^~122	0
~463^986^937^~729	0
602^~420^~168v680^673^643v953^94^321^~227v~760	0
953^915v~200^248^609^~388v~534v138^4^~116^560^386	0
570^109^~586^~68^~491v611^850^~785	0
~299^~461	0
~127v505v146^409v~17^~955^~408^419^~52	1
373v~90^874v~105	1
694^806^39^76v639^~966v553^~693v~805^~421v~776^~106^~191^~433	0
~277^~121^~686^809v~26v~63^659^~444	0
689^262^856^50v416^439^241v719^346^633	0
937v~913^501^~752^~992v~444^874^~296^~392^248v~439^579^108^~657v847^~183	1
~159^~40^~135^~197^~544v~545v437v~12^~886	1
~579^~134^~391^709^439v393^575^~785v~612^~796^871v~672^~971^659	0
644v510^561^~779v328^~31^779	1
~12^~262^315v491^473^551^~601v885	1
391^~507	0
426^~519^~333	0
375^464^~596v~761^495^602v~492^822^941^658^342	0
~915v~522^318^825^810v937^~859^115v134^560^~140^~504^46	1
~932^636^931v~851^551^164^409^~730v460^~901^818v969^~680^319^52	1
45^63^~794^800v530^~80^533	0
~47v641^~614^~440^348v163^507v691^477^~742v~644^~394^513	1
559v812^~335^~255^816^~606v122	0
11^~63^~136v844^~871v350v~107^~138^~616	1
321^701^~810v~973^277v~570^~886^45v~10^677^636^~27v601	1
~836	0
831^561^~326^160v1000^~266^656^~617v671v~903^768	1
194v267^794^~85^973^~124v8^883^~579^599v279^~218^827v404^~80^~550^371^212	0
254^~961v~558^~792^~387^806v~605v~743^~98^803^~607^738	0
~460^~422^100^~739v905^11^~840^~222^943	0
~184^~528^945^~508v701v367v600v20	0
~770^318^374v883^~861^~756^906^262v~78^51^739^433	1
~185^~883^494^~512v408^22^823^~991v38^470^~421^~181^~721	0
~161	0
~223^191v83^~971v~438^~691^29	0
~98^~378^~164^161^~807v687^37^910^~986v318^~166	1
114^773^687^~458v~114^872^355^~81	0
~885^~88v~801^~738v~376v~962^~991^416^~224	1
98v~768^~124^825^~457^554v795	1
~968v~679^~598v~232^950^792v363^~686^~742^984^~989	1
~876^~942^336	0
~570^796^314^~808v~137^~866^325^~234^~520v774^632^116^417^~725	0
846^106v~762^989^276	0
285^~390v619^~377	1
~743^102^712v751^828^696^~575v~199^485^~524v~320	0
~152^~133v~807^495v61^968^~973^520^~93v256^860^~670	1
319^~265^~198^704v~360^196^~82	0
~464v688^~16	1
~170^71^~412^999^~404v~735^~404^709^~509v~240v196^~861^~577	0
729^~706^~481^118^~217v~451^~680v174^~458^135^757^~503	0
785^694^643^960^449	0
~488^9^~388^633^~923v~108^~361^750	0
335v91^~654^477^265^~21	0
731^335	0
~923v~979^~270^95^~624v~102^397v~678	1
~909^~540^~902^~779v~911^~707^~454^303^~984	1
~623^~164v~866^408^~637^~502^24v14^983	1
~385^739^~540v~157^~29^587^601v~932^502^689^~145^487	0
687v~648^~222v646^~842	1
~273^~442^~727^783^985v~750^833^~986^451v~600^86^883^470	0
~285v~648^~574^~668^240^~370v~984^~98^~627^337v72	1
889^~444^~323^~227v~260^169v~755^526^~35	0
~508^528^~786v~996^~512^867v~542^~315v~69^~37^~394^~849^419v~442^~489	0
~715v~734^~480^109^~502v~807^~541^~699^759	1
~831^~608v17^382^983^868v~62v620^578^~752	1
~575^526^~499^131^400v67^142v779	0
~502^~696^~862^29v990^513^~140^~428v~872^~471^326	0
514^~466^~913^310^~778v~960^~544^165^219^~309v844^925^439^~862^347v621^~58^~69^~471^921	0
~853^~116^386^~111v~954^~292^~890^~707^814v199^598^76^~958^~380v~138^527^86^~152	0
334^~290^~639^~148^908v704	1
588v~435^790^~233^856^947v849^483^773^~922	0
269^209v~899^390^~474^929v218	1
695^898^320v~831^~445v~292^~140^~484v~53^694^~111^346	1
199^~299^255^131^355v~488^63^515	0
~403^558v~121	1
642^39^~130^~440^~790v741^~573^~614v~135^~59^~993^136^814v72^750^~443^580^239	1
632v~456^~552^~729^~93v~252^582v62^~20^~242^567	0
58^959^~832^~981^~429v~437^367^~460v165	1
887^~769^~136^501v557^113v481^941^~539v~635^999^728^~819^362v~213^~840^653^~441^908	1
~501^608^538	1
~819^~233v~235^368^745^~15v~241v~131^~906^178	1
742^114v789v72^~58^221^~111^995	0
~702^~793v~503^11	0
816v~368v502^~638^415v786^~405^~746^901^437	1
~583v~214^120^91v857^~905^309^~260^~244	0
~86^959^414^383^156	0
~175^~977v80^511^361^577^900v~724^104^~660^~470^~894	1
~290^328^323^~599v97^404^~543v~958^~265^404v~182	0
~363^236^~874v571v863^~443^~500	1
780^722^996v738v~688^~828v342^3^188	1
613^~781	0
297^~351v~739^208^~167v936^189^637^~462^747v~940^~690v~33^775^389^~765^~80	0
876^546^~695^534v~901^~960^~10v~477^820^46v703^~981	1
456^939^~617^773	0
160^~539v699^~315^269v~762^498^~12^~387v444^402^786^~937v474^~231^~853^~890^~792	1
793v~307^131^507v107^258^~860	1
272^794v~49^~146^~257^892v315^510^~425^82v649	0
~479^~172^630^~163^33v~413^883^759v185	1
~367v~881	1
11^~350^741v~76^736^646^279^~270v~357^~585^747^~836^887	1
145^~1^~822v~968^28	0
~90^~302^769^~485v760^804^~642^~414^~397	0
~281v~388^~24^~54^~847^546v~367^48v~686^154	0
~306^993^509v~302v~254^810^~87	1
163^45^763^487^945v262^355^~839v462v751	1
~315^~935^~316^~170^~690	0
~163^590^561^477v90^752	1
442^834^126^695^212v911^685v123^726^239^682^~611	1
~507^334	0
~561^191^~416^894v20^~798v~477^~366^~951^~131v472^~175^~73^438^732	0
334^938^~821^~626^~99v746^~515^578v~755v919^727^~169^719^201	1
~676^~286^916^216	0
~444^~448^587v466^~668^89^977^~806v492^924^108v~259^~491^~549v378^38^~37	1
155^246^~948^~460v~687^~386	0
~411v~896^~870^~331v~241^~185^386v73^~516^~646^524^~974	1
194^915^415v943^839^576	0
54^211^~309^178^~838v~69^~608^131^693^612v16^598	0
~139^~704^202^645	0
247v~150^36^~575^631v~147^~675^~630^630^~692v~408^~665^~40^320v~916	1
274^~588^~27^328^600v231v866^621	1
~583^426^~581v~371^~491^~263^~361^~616	0
287v~174^~148^~974^434v762^902v84^~624v712	1
~154v348^~225^324^612^344v973^~648^33^~164v~968^80^841^758^126	1
~374^494^144^~697v~175v655^209^430^785^769v814^441^~980	1
421v247	1
~416^754v~97^233^~279^526v~574^506^~465^~438v644^~125^873^911^~774v~994^~777^~749^122^404	0
716v248^898^494^~216^~877v879^~924^~618^~693v854^328^761	0
151^146^~445^664v~874^113^8^559v~625^~104^~231^869v~76^~307^~965^~209	0
~948^647^~75^~406v954^~711^884^~778^~222v366^812	1
830^597^~325^~835^~354v~348v~27^968^~421v963^~262^401v~664^953^989^204^591	1
643^~978^~394^~463v~941v~198^~846^535^995	0
~153^~342^~310v82^392	1
351^953v459v~768^~13v~908^~369^~909^986	1
~857^53^~44^476^~302v~529v~769^~447^992^~486^~659	0
366^875^~992v~718^~510^~492^6	0
810^~751^~652^112v42^319v930^~722^~555^~626v661^518^983^717	1
340^~502^239^~518v811^351^~302^~930v~537^~337	1
~91^~559^400^~117^~44v~259^535	1
451^~488^698^547	0
~44^39^~312^~788v~668^~456^12v652^139^800v436^~869^~443^~935^~810v138^717^780^~339	1
~243^~927^296v~99^~58	1
~434	0
148^788^~766^513^144v764^675^284v372^~325^887v~755^~198^276^428^~65	1
~730^72^~786	0
213^160^80	0
~325	0
~667^16^178^318v~569v~452	0
407^~221v~739^~970^10^109^30v181^~931^~141^325v259	0
774^~837^259v~947^~887v587	1
~726^84	0
752^~312^512	0
226^566^~326v756^386^707^753^~411	0
~557^~808v413v256^~346^~716^388v~914^~54^~799^~883^463v274^~968	1
224^~752^945v~86^463^330	0
887^157	0
862^~11^~731v~822v558^124^219^995v609^543^405^~38	0
708^862^~294v941^376^660^587^~229v~944^~65^~300	0
~210v712^~589^~800^~444^~348	0
889^~541^348^~397^~411	0
21^539^727^~837^~338v794^~751^~89^542v~492^~605^~86^~999^691v214v366^~724^925	1
748^905v293^~209v~692^~81^8^~434v146^~806^110^50	0
~541^606^~323^997v140v~845^725^~508^82v604^150^~484^~479v~251^41	0
~986^681^702^~307v~957	1
~248^~225^~566v~783^~262^~143^~119^340v777^306v227^~13^420v~76^~762^451	0
~471v943v~668v~836v586^~250^~296^864^~559	1
940^~565^146v~211^~929^824^~281	0
216v~751^691^~35v423^~708v985^~304^700^161^~797v~859^~867^~821^~872	1
~504^552v332^40^~878^~441^196v~619^993	0
954^802v166^~652^893	0
288^878^~683^~490v~627v757^~988	0
127^245v609^323^922^178v~40v~876^297^~520v~80^~934^~460^921	1
646^892^~246^309^~460v875^~947^~658^561v738^723^924^224^~955v282^777^~793^201v182^~551	0
588^~483v~90v214v150v~739^~51^321^567^891	1
955^~952^~107	0
~232^~426^587^~651^~805v631v~406^386^134^11^~127v344	1
~809^815^~967v~707^~714^~220v792^715^~220^511v~862^~437^~28^429^~315	0
946^924	0
32^924^599^710v767	0
~145^549^211^~38	0
~768^~686^734^~861v56^~168v400	0
~763^735^753^~52v~841^~228v~48^~5^305^~409v~700^474^832^771	0
~456^~904^336^~663^~145v824^~133^~636v41^222^514v~486	1
373^~724^655^~237^~254v~509v804^309v~670^277v520^~769^814	1
~381v905^860^~570^~760v~131^288v312^~833^293v~399^702^406^275^279	0
571^~474v~288	1
976^267^154^~681^798v~694^17^~232^301^783v9^397^330^~747v89^647^314	1
549^880v~907v686^779^464^~490^193v~829v~582^~800	1
333^~377v~224v~631v176^717^786^622	0
~140^319v769^~269v~952^884^~648^~691	1
106^~938v64^~92v~546^644v313^~316^~24^261^~317v97^237^914	1
~907v691^238^563	1
~259v346v969^~963^~113^~388^816v190^~225^660^~224	1
~102^310v86^~357^~711^~424^350	0
~337^337^~876^~84v~419^~182v633^~216^~155^741	0
~773^889^654v~271^49v281^786^822^~763^854	0
669^~715^935^~967v299^~345	0
~991^659^~23^~182v~853^~822^~340^~589^~973v~800^~195^767^21	0
~234^346^317v923^180^~137^~792^964v49	0
~851^~978v627^429v69v~627	0
~900^~634^484^246^913v~359^~871^~604	0
~164^523^~480^~938v~69^~424^521v~806^~217^~36^320^623v392^282	0
~278^~412^754^630^825v701^~27^~460v~192v~219^~675	1
887^~217^930^47v~26^~364^765v772v419^436^785^298^~523v400^632	1
728^~150v~961^637^~357^787v~872	1
~452v~190^375	0
~47^~756v743^883v942^~726^540^957v688v485^682^327^910	0
395^~669v757^417v~239v~622^495^~853^~462^~133	0
440^681^845v~795^576^~365^602v~839^302v48	1
140^~740^44^~256^~249v394^~630^762^782v~115^~931^~677	0
~385v445v444^~761v~183^652^607v~882^597	1
~746^396v~568^~34^822^~874^~481v758^~805^~810^~947^~882v~557^~397^~42^~860	1
790^~155^~103v~382^346^~353^620v~29^48	0
~564^868^690^319^838v175^~391v~20^~833^~941v227^995v274^~175^608^280	1
~178^~523v380^~655^599v~623^~97^~712^300	0
172^~627^~746^~622^~772v~266^~751^941	0
~804v730^~825^~309^18^906v574^~527^~926^~907	1
~75v154^70^~756^~625	1
344^~243v37^~356^787^239v~681^~834^~683^930	0
316^851^~193^985v943^~791^207^~910v~309^~251v265^499^400^567v806^~308	1
701^862^249^380^~118v636^416^37^~955^~976v184^153v~661^~129^~823^544^27	1
~978^93^~699^~34^~778v~724^~794^~317^457^~509v~781^~237^720v967^~626^~843^866^~564	0
630^~177^480v~872v841^952v~943v~533^181^~238	1
767v974^620^67^488^545v~433^331v995^~666^891^~155v694^998	0
684^~21^~778v~693^~138v989v~966^~268^~153^397	1
~857v533^678^279^454v~523^~195v~573^~550^~536^~297v~495^687^28^171	0
~222^910^816v936^~755^~646^~833v~39^466^~49^460v~822	1
393	0
356^213v~323^~683^~19	0
~231^~147^~54^416v~635^~141^454v914^~342^~906v180v991	1
~229^~132v791^8v~241^987^781^721^257v564^684v32^~811^~742^327	0
601^460	0
~579^~826^~609^199^562v625^596^~322v867^664v~617^851^48	0
~413^221	1
~645^162^533^929^992v637^761^~320^149v152	1
~435^~708^~348^~283^172v~274^~19^~993v259^~770^~16v~35^770^~260v411^579	0
~154^~220^~866	0
~993^~883^844^319v31^18^494v~817^~652^727^~795v~643^~362^30^~139	0
805v~55^~660^~15^~137^~529	1
277^445^~51^~310^645v182^885^471^267^685v~528^500^~25^~692^203v~271^210^~800^939	1
123^167^209^386	0
~348^639^~999^~432	0
22^749^725v~878^440^~982^~418v315^~989^~60^~770v~161v375	1
~202^199^735v~240^~646^384^~879v~432v446^~965v657	1
583^405^~920^~4^~139v936v~918^~907^~915v47^~148^172v~529^207	1
~513^286v~441^330	0
~681^~861^3^273v334^~881	0
901^~728^~505v105^382^~696^~590	0
45^~742^47^~530^661v~621^179^922v862^895^722^~177	1
~850v~879v~636^893v272^~68v~77^~3	1
~53v~816^990^457^~985	0
~931v~673^~417^~717^~521^406	0
~260^~353^~815^47	0
~203^~441^~94^~780v~45v~713v699v632^~882	1
682v673^497v~727	1
~231^793^619^~202^369v~43v568	0
793^200^~635v598	0
589v76^145^~524^~291v~618^~351v~40^~423^~107^391^~922	0
~350	1
714^~939^729^507^577v~321^~565^860v234^~522^~244^495^~474v~655^102^613	1
~575^279v~910	0
