uid	iid	label	time
933	222	0	874854783
933	200	1	874854783
933	823	0	874854813
933	182	1	874854853
933	627	0	874854874
933	226	0	874854874
933	196	1	874854932
933	144	1	874854932
933	157	1	874854932
933	476	0	874854953
933	1017	0	874854953
933	62	0	874854994
543	24	0	874861639
543	742	0	874861699
543	111	1	874861699
543	117	0	874861792
543	508	1	874861792
543	118	0	874862036
543	129	1	874862036
506	475	0	874862229
506	274	1	874862229
506	363	0	874862646
506	10	0	874862734
543	179	1	874862879
543	694	1	874862966
543	432	1	874862967
543	134	1	874862967
543	513	1	874863035
543	423	0	874863035
543	191	1	874863035
543	153	0	874863035
543	70	1	874863155
543	195	1	874863155
543	102	1	874863155
543	1555	0	874863155
543	735	1	874863269
543	144	1	874863269
543	1073	0	874863269
543	170	1	874863269
543	64	1	874863336
543	98	1	874863336
543	664	1	874863336
543	1441	0	874863436
543	69	1	874863436
543	165	1	874863436
543	919	0	874863549
543	157	0	874863549
543	318	0	874863549
543	582	0	874863550
543	202	1	874863734
543	509	0	874863734
543	770	1	874863803
543	642	0	874863803
543	357	1	874863803
543	160	0	874863803
543	192	1	874863878
543	1099	1	874863878
543	183	1	874864034
543	463	0	874864034
543	218	0	874864034
543	466	1	874864094
543	462	1	874864182
543	647	0	874864182
543	175	0	874864182
543	23	1	874864183
543	730	0	874864346
543	97	0	874864346
543	60	1	874864346
543	114	1	874864346
543	531	1	874864347
543	214	0	874864421
543	174	1	874864666
543	216	1	874864666
543	528	1	874864666
543	518	0	874864736
543	204	1	874864737
543	684	1	874864737
543	443	1	874864857
543	163	1	874864870
543	194	0	874864870
543	71	1	874864870
543	200	1	874864870
543	176	1	874865635
543	1619	0	874865635
543	110	0	874865635
543	521	1	874865636
543	95	0	874865728
543	44	0	874865728
543	700	0	874865923
543	197	1	874866116
543	11	0	874866116
543	479	1	874866208
543	529	1	874866208
543	663	1	874866208
543	180	1	874866208
543	238	0	874866319
543	1524	1	874866319
543	737	0	874866535
543	66	0	874866535
543	56	1	874866535
543	187	1	874866535
543	709	0	874866535
291	200	1	874867740
291	672	0	874867741
291	448	1	874867741
291	558	1	874867757
291	396	1	874867757
291	670	1	874867785
291	706	0	874867785
291	219	1	874867785
291	567	1	874867786
291	563	0	874867824
291	551	0	874867824
291	816	0	874867852
291	774	0	874867852
291	565	0	874867852
291	469	1	874867912
291	223	1	874867912
291	175	0	874867966
291	64	1	874867994
291	212	1	874868027
291	48	1	874868027
291	735	1	874868027
291	1229	0	874868027
291	46	1	874868045
291	732	1	874868097
291	69	1	874868146
291	70	1	874868146
291	214	1	874868146
291	772	1	874868169
291	423	1	874868210
291	179	1	874868255
291	366	0	874868255
291	941	1	874868284
291	427	1	874868304
291	715	1	874868327
291	84	0	874868327
291	215	1	874868382
291	1220	1	874868382
291	569	0	874868580
291	555	0	874868629
291	655	1	874868629
291	1505	1	874868647
291	375	0	874868791
291	729	1	874871442
291	631	1	874871479
291	402	1	874871498
291	1206	0	874871551
291	365	0	874871570
291	1478	0	874871585
291	798	1	874871655
291	1213	0	874871655
291	1139	0	874871671
291	202	1	874871736
291	204	1	874871736
291	153	1	874871736
291	238	1	874871736
291	428	1	874871766
291	8	1	874871766
291	168	1	874871800
291	367	1	874871800
291	90	1	874871800
291	173	1	874871800
506	878	0	874872812
506	137	0	874872872
506	510	1	874873067
506	478	1	874873067
506	1020	1	874873067
506	71	1	874873068
506	367	0	874873068
506	234	1	874873111
506	200	1	874873112
506	432	1	874873112
506	523	1	874873112
506	174	1	874873157
506	463	0	874873157
506	660	0	874873157
506	135	1	874873157
506	48	0	874873158
506	641	1	874873158
506	518	1	874873198
506	603	1	874873198
506	95	1	874873198
506	211	1	874873198
506	194	1	874873247
506	42	0	874873247
506	12	1	874873247
506	772	0	874873247
506	1073	1	874873247
506	31	1	874873247
506	514	1	874873287
506	55	1	874873287
506	140	0	874873327
506	761	0	874873327
506	175	1	874873327
506	69	1	874873327
506	731	1	874873374
506	195	1	874873374
506	8	1	874873374
506	97	1	874873374
506	202	1	874873374
506	56	1	874873374
506	208	1	874873423
506	470	1	874873423
506	96	1	874873423
506	582	0	874873423
506	604	1	874873528
506	209	1	874873529
506	521	1	874873529
506	684	1	874873529
506	692	1	874873529
506	490	0	874873529
506	479	1	874873571
506	228	1	874873571
506	496	1	874873615
506	191	1	874873615
506	218	0	874873615
506	529	0	874873615
506	132	1	874873615
506	497	1	874873703
506	430	1	874873703
506	73	1	874873703
506	198	0	874873703
506	33	0	874873703
506	435	1	874873744
506	82	1	874873745
506	657	1	874873745
506	196	1	874873745
506	216	1	874873794
506	542	0	874873794
506	85	0	874873795
506	231	0	874873847
506	447	1	874873847
506	230	1	874873847
506	176	1	874873892
506	655	1	874873892
506	712	0	874873893
506	88	1	874873944
506	63	1	874873944
506	193	1	874873944
506	68	1	874873944
506	461	0	874873944
506	385	1	874873944
506	642	1	874874000
506	81	0	874874000
506	79	1	874874054
506	399	1	874874054
506	418	1	874874055
506	168	1	874874055
506	204	1	874874055
506	70	1	874874055
506	608	1	874874055
506	199	1	874874109
506	89	1	874874109
506	732	1	874874109
506	233	1	874874109
506	530	1	874874110
506	770	0	874874110
506	710	1	874874151
506	203	1	874874152
506	239	0	874874152
506	28	1	874874308
506	661	1	874874308
506	173	1	874874308
506	183	1	874874308
506	503	1	874874396
506	1046	1	874874396
506	417	1	874874396
506	560	0	874874458
506	403	1	874874458
506	739	1	874874525
506	516	1	874874525
506	611	1	874874525
506	945	1	874874585
506	517	0	874874585
506	425	1	874874585
506	380	1	874874585
506	747	0	874874629
506	465	1	874874630
506	356	0	874874630
506	66	1	874874676
506	181	1	874874676
506	443	1	874874760
506	205	1	874874760
506	972	0	874874760
506	1219	0	874874760
506	855	1	874874802
506	393	0	874874802
506	46	0	874874802
506	72	0	874874802
506	44	1	874874850
506	423	1	874874850
506	241	0	874874850
506	2	1	874874850
506	77	0	874874850
506	581	0	874874850
506	607	1	874874851
506	62	0	874874894
506	29	0	874874894
506	67	0	874874894
506	229	1	874874895
506	646	1	874874947
506	5	1	874874947
506	663	1	874874947
506	58	1	874874985
506	53	1	874874985
506	951	0	874875062
506	836	1	874875062
506	227	1	874875062
506	796	0	874875062
506	580	0	874875062
506	746	1	874875062
506	186	1	874875062
506	755	1	874876486
506	654	1	874876486
506	525	1	874876486
506	47	1	874876486
506	715	0	874876486
506	92	0	874876551
506	86	0	874876551
506	792	0	874876598
506	434	1	874876599
506	94	0	874876599
506	90	0	874876599
506	489	1	874876651
506	54	1	874876651
506	693	1	874876651
291	85	0	874877699
506	676	0	874945513
346	300	1	874947380
346	748	1	874947380
346	366	0	874947609
346	50	1	874947609
346	1011	0	874947609
346	172	1	874947609
346	175	1	874947644
346	134	1	874947644
346	210	1	874947700
346	176	1	874947747
346	127	1	874947747
346	727	0	874947794
346	7	0	874947923
346	640	0	874947923
346	180	1	874947958
346	187	0	874948030
346	182	1	874948031
346	22	1	874948059
346	4	1	874948105
346	318	1	874948105
346	520	1	874948105
346	79	1	874948105
346	203	1	874948139
346	156	1	874948139
346	213	0	874948173
346	98	0	874948173
346	11	1	874948174
346	64	1	874948214
346	188	1	874948252
346	96	1	874948252
346	168	1	874948252
346	153	0	874948252
346	1039	0	874948303
346	215	0	874948303
346	186	0	874948303
346	181	1	874948332
346	143	0	874948332
346	183	1	874948382
346	100	0	874948426
346	967	0	874948426
346	173	0	874948475
346	211	1	874948475
346	177	1	874948476
346	89	1	874948513
346	742	1	874948513
346	842	0	874948513
346	133	1	874948513
346	470	0	874948513
346	174	1	874948547
346	55	1	874948639
346	195	1	874948703
346	121	1	874948703
346	204	1	874948730
346	273	1	874948783
346	164	0	874948824
346	233	1	874948889
346	518	1	874948889
346	455	0	874948889
346	369	0	874948890
346	515	1	874948890
346	616	0	874948890
346	240	0	874948929
346	97	1	874948929
346	684	1	874948929
346	241	1	874948929
346	732	0	874948955
346	660	0	874948979
346	159	1	874949011
346	216	0	874949011
346	658	0	874949011
346	423	1	874949057
346	237	1	874949086
346	746	0	874949116
346	394	1	874949116
346	54	1	874949217
346	56	1	874949217
346	151	1	874949244
346	88	1	874949380
346	83	1	874949923
346	642	0	874949952
346	91	0	874950029
346	276	0	874950029
346	117	1	874950054
346	76	1	874950135
346	147	1	874950172
346	561	0	874950172
346	128	0	874950208
346	12	1	874950232
346	234	0	874950291
346	739	0	874950316
346	685	0	874950383
346	31	1	874950383
346	403	0	874950383
346	161	0	874950413
346	578	0	874950463
346	184	0	874950463
346	951	0	874950463
346	1018	0	874950536
346	431	1	874950616
346	196	0	874950692
346	141	1	874950692
346	566	1	874950766
346	265	1	874950794
346	636	0	874950794
346	17	0	874950839
21	258	1	874950889
21	748	0	874950889
21	324	1	874950889
21	319	0	874950889
21	286	0	874950889
21	292	0	874950889
21	872	0	874950889
21	326	1	874950889
21	300	0	874950889
21	325	1	874950931
21	262	1	874950931
21	299	0	874950931
21	995	0	874950932
21	288	0	874950932
21	876	0	874950932
21	873	0	874950932
21	327	0	874950932
346	693	1	874950937
346	472	1	874950937
346	77	1	874950937
346	157	0	874950966
346	549	1	874950966
21	264	0	874950972
21	688	0	874950972
21	260	0	874950972
21	289	0	874950972
21	680	0	874950972
21	323	0	874950972
21	877	0	874950972
21	321	0	874950972
346	38	0	874950993
346	1135	1	874950993
21	322	0	874951005
21	874	0	874951005
21	259	0	874951005
21	678	0	874951005
21	875	1	874951005
21	328	0	874951005
21	988	0	874951005
21	687	0	874951005
21	245	0	874951006
21	261	0	874951006
346	365	0	874951029
346	809	0	874951029
21	989	0	874951039
21	991	0	874951039
21	878	0	874951039
21	243	0	874951039
21	990	0	874951039
21	330	1	874951040
21	984	0	874951040
21	263	0	874951040
21	301	1	874951054
21	948	0	874951054
21	457	0	874951054
346	363	0	874951062
346	68	0	874951062
346	541	0	874951104
21	994	0	874951104
21	50	0	874951131
21	9	1	874951188
21	15	1	874951188
21	127	1	874951188
21	408	1	874951188
21	1	1	874951244
21	240	1	874951245
21	473	0	874951245
21	103	0	874951245
21	993	1	874951245
21	547	0	874951292
21	100	1	874951292
21	844	1	874951292
21	7	1	874951292
21	413	0	874951293
21	406	0	874951293
21	760	0	874951293
21	834	0	874951293
21	370	0	874951293
21	424	0	874951293
21	767	0	874951314
21	758	0	874951314
21	992	0	874951349
21	273	1	874951349
21	980	0	874951349
21	985	0	874951349
21	295	0	874951349
21	244	1	874951349
21	981	0	874951382
21	591	0	874951382
21	123	1	874951382
21	118	0	874951382
21	222	0	874951382
21	129	1	874951382
21	741	0	874951382
21	696	0	874951382
21	298	1	874951382
21	974	0	874951416
21	619	0	874951416
21	121	0	874951416
21	281	0	874951416
21	977	0	874951416
21	979	0	874951416
21	983	0	874951416
21	291	0	874951446
21	931	0	874951446
21	106	0	874951447
21	925	0	874951447
21	975	0	874951447
21	148	0	874951482
21	986	0	874951482
21	930	0	874951482
21	982	0	874951482
21	717	0	874951483
21	976	0	874951483
21	978	0	874951483
21	987	0	874951616
21	628	0	874951616
21	928	0	874951616
21	358	0	874951616
21	294	0	874951616
21	820	0	874951616
21	595	0	874951617
21	742	0	874951617
21	242	0	874951617
21	596	0	874951617
21	671	1	874951657
21	854	1	874951657
21	234	1	874951657
21	98	1	874951657
21	201	1	874951658
21	320	0	874951658
21	56	1	874951658
21	185	1	874951658
21	445	0	874951658
21	853	1	874951658
21	200	1	874951695
21	558	1	874951695
21	447	1	874951695
21	17	1	874951695
21	817	0	874951695
21	637	1	874951695
21	164	1	874951695
21	706	0	874951695
21	218	1	874951696
21	670	0	874951696
346	72	0	874951714
346	944	0	874951714
346	708	0	874951714
21	672	0	874951727
21	800	0	874951727
21	860	0	874951727
21	448	1	874951727
21	217	0	874951727
21	452	1	874951727
21	635	1	874951727
21	441	0	874951761
21	145	0	874951761
21	559	0	874951761
21	669	0	874951761
21	668	0	874951761
21	5	0	874951761
21	443	1	874951761
21	561	0	874951761
346	673	0	874951782
346	582	0	874951783
21	184	1	874951797
21	219	1	874951797
21	839	0	874951797
21	656	1	874951797
21	773	0	874951797
21	453	0	874951797
21	564	0	874951797
21	396	0	874951798
21	440	0	874951798
21	53	1	874951820
21	569	0	874951820
21	439	0	874951820
21	379	0	874951820
21	438	0	874951858
130	286	1	874953239
130	300	1	874953239
130	326	1	874953239
130	321	1	874953291
130	289	1	874953291
130	288	1	874953291
130	876	1	874953291
130	329	1	874953337
130	294	1	874953337
130	330	1	874953424
130	328	1	874953525
130	261	1	874953525
130	322	1	874953525
130	243	0	874953526
130	245	0	874953526
130	299	0	874953526
130	748	1	874953526
130	258	1	874953526
130	678	1	874953526
130	358	1	874953526
130	7	1	874953557
130	508	1	874953557
130	100	0	874953558
130	150	1	874953558
130	1142	1	874953595
130	475	0	874953595
130	864	0	874953595
130	1	1	874953595
130	237	1	874953621
130	181	1	874953621
130	93	1	874953665
130	993	1	874953665
130	50	1	874953665
130	257	1	874953665
130	1016	1	874953698
130	295	0	874953698
130	246	1	874953698
130	235	1	874953728
130	284	0	874953728
130	455	1	874953728
130	763	1	874953728
130	534	1	874953728
130	293	1	874953769
130	298	1	874953769
130	222	1	874953769
130	248	0	874953769
130	109	0	874953794
130	255	1	874953794
130	596	1	874953825
130	111	1	874953825
130	819	0	874953825
130	815	0	874953866
130	24	1	874953866
130	756	1	874953866
130	597	1	874953866
130	412	1	874953866
297	300	0	874953892
297	286	1	874953892
297	326	0	874953892
297	258	1	874953892
130	1017	0	874953895
130	117	1	874953895
130	118	1	874953895
130	685	0	874953895
130	717	0	874953928
130	471	0	874953928
297	294	0	874953948
297	748	0	874954060
297	245	0	874954060
297	678	0	874954093
297	100	1	874954183
297	116	1	874954260
297	275	1	874954260
297	919	0	874954260
297	24	1	874954260
297	515	1	874954353
297	129	1	874954353
297	124	1	874954353
297	283	1	874954387
297	137	1	874954425
297	1	0	874954425
297	475	1	874954426
297	628	1	874954497
297	25	1	874954497
297	117	1	874954497
297	284	1	874954497
297	50	1	874954541
297	864	0	874954541
297	7	1	874954541
297	471	0	874954611
297	235	0	874954611
297	455	1	874954611
297	273	1	874954763
297	546	0	874954763
297	20	1	874954763
297	257	0	874954763
297	1007	1	874954763
297	248	0	874954814
297	298	1	874954814
297	535	0	874954814
297	109	1	874954814
297	293	0	874954844
297	1014	0	874954845
297	222	1	874954845
297	282	0	874954845
297	108	1	874955085
297	250	0	874955085
297	111	0	874955085
297	596	0	874955107
297	1016	0	874955131
297	288	0	874955131
297	147	0	874955183
297	13	0	874955210
297	249	0	874955210
297	508	1	874955210
712	243	1	874956228
712	762	1	874956244
712	168	0	874956357
712	178	0	874956357
712	728	1	874956384
712	588	1	874956515
712	627	1	874956515
712	625	0	874956516
712	102	1	874956543
712	1091	0	874956543
712	542	1	874956543
712	768	1	874956560
712	699	1	874956586
712	1221	1	874956641
712	366	1	874956713
712	1043	0	874956788
712	204	1	874956810
712	367	1	874956841
712	781	1	874956841
712	738	1	874956841
712	399	1	874956872
712	49	0	874956872
712	451	1	874956872
712	433	0	874956903
712	232	0	874956903
712	996	1	874956903
712	376	0	874956903
712	63	1	874956903
712	790	1	874956931
712	386	0	874956956
712	40	1	874956956
712	110	1	874956956
712	1036	1	874956981
712	783	0	874956981
712	1037	1	874956981
712	944	1	874956981
712	94	1	874957005
712	395	1	874957005
712	90	0	874957027
712	401	0	874957027
712	734	1	874957027
712	26	0	874957053
712	388	0	874957053
712	575	0	874957053
712	1074	0	874957086
712	67	0	874957086
712	722	0	874957086
712	1178	1	874957086
712	416	0	874957113
712	465	1	874957113
712	755	1	874957113
712	843	0	874957140
712	501	0	874957140
712	420	0	874957140
712	140	1	874957140
712	842	0	874957160
712	1480	1	874957161
712	415	1	874957161
712	400	0	874957179
712	398	1	874957179
712	78	1	874957207
712	794	1	874957243
712	796	1	874957268
712	724	0	874957268
712	1119	1	874957269
712	955	0	874957293
712	51	0	874957293
712	143	1	874957306
621	692	1	874962614
621	393	0	874962705
621	73	1	874962772
621	88	0	874962772
621	33	1	874962824
621	208	1	874962824
621	1118	0	874962824
621	780	1	874962824
621	72	0	874962900
621	367	0	874962900
621	4	1	874962988
621	585	1	874962988
621	451	0	874963028
621	746	1	874963028
621	384	0	874963081
621	94	0	874963081
621	790	1	874963081
621	386	0	874963126
621	944	1	874963126
621	721	1	874963126
621	80	1	874963126
621	940	0	874963166
621	383	0	874963166
621	401	0	874963210
621	1029	0	874963210
621	41	1	874963273
621	795	0	874963273
621	783	0	874963273
621	40	0	874963273
621	63	0	874963445
621	364	0	874963446
621	577	0	874963446
621	1036	0	874963446
621	183	1	874963594
621	79	1	874963594
621	55	1	874963594
621	385	1	874963797
621	96	1	874963797
621	176	0	874963797
621	568	1	874963797
621	82	1	874964267
621	184	0	874964267
621	231	1	874964375
621	233	0	874964375
621	161	0	874964447
621	38	0	874964495
621	62	1	874964496
621	53	1	874964496
621	578	1	874964604
621	241	1	874964604
621	398	0	874964605
621	576	0	874964605
621	541	1	874964605
621	540	0	874964657
621	554	1	874964657
621	391	0	874964657
621	810	0	874964657
621	200	1	874964816
621	559	1	874964915
621	561	1	874964945
621	567	0	874964991
621	769	0	874964991
621	624	1	874965093
621	419	1	874965093
621	542	0	874965093
621	432	1	874965093
621	584	1	874965094
621	71	0	874965208
621	143	0	874965208
621	588	0	874965208
621	420	1	874965298
621	418	0	874965298
621	501	0	874965299
621	417	0	874965299
621	625	1	874965299
621	755	0	874965299
621	142	0	874965299
621	91	0	874965299
621	8	1	874965407
621	174	0	874965407
621	173	1	874965407
621	50	1	874965407
621	172	1	874965407
621	28	1	874965408
621	87	1	874965408
621	181	1	874965408
1	168	1	874965478
1	172	1	874965478
621	404	0	874965496
1	165	1	874965518
1	156	1	874965556
1	166	1	874965677
1	196	1	874965677
1	187	1	874965678
1	14	1	874965706
1	250	1	874965706
1	127	1	874965706
1	181	1	874965739
